Camera Localization Data & Odometric Encoder ticks
 time | pose.x | pose.y | pose.z | cov[1,1] | cov[1,2] | cov[1,3] | cov[2,1] | cov[2,2] | cov[2,3] | cov[3,1] | cov[3,2] | cov[3,3]	|	Left_Tick	| Right_Tick
57128 | -203.29 | 102.246 | -0.673256 | 1.11339 | -0.107795 | 0.00070894 | -0.107795 | 3.41624 | -0.0152075 | 0.00070894 | -0.0152075 | 0.00050018 | -4940923 | 3265775 | 
57132 | -203.29 | 102.246 | -0.673256 | 1.11339 | -0.107795 | 0.00070894 | -0.107795 | 3.41624 | -0.0152075 | 0.00070894 | -0.0152075 | 0.00050018 | -4958558 | 3265775 | 
57140 | -203.29 | 102.246 | -0.673256 | 1.11339 | -0.107795 | 0.00070894 | -0.107795 | 3.41624 | -0.0152075 | 0.00070894 | -0.0152075 | 0.00050018 | -4960685 | 3265775 | 
57201 | -200.484 | 106.334 | -0.638368 | 10.387 | -0.143695 | 0.000975368 | -0.143695 | 12.5458 | -0.0147408 | 0.000975368 | -0.0147408 | 0.0308002 | -4960685 | 3265775 | 
57204 | -200.484 | 106.334 | -0.638368 | 10.387 | -0.143695 | 0.000975368 | -0.143695 | 12.5458 | -0.0147408 | 0.000975368 | -0.0147408 | 0.0308002 | -4966917 | 3265775 | 
57266 | -200.484 | 106.334 | -0.638368 | 10.387 | -0.143695 | 0.000975368 | -0.143695 | 12.5458 | -0.0147408 | 0.000975368 | -0.0147408 | 0.0308002 | -4973090 | 3265775 | 
57324 | -202.069 | 105.426 | -0.583031 | 1.11852 | -0.0625044 | 0.000438687 | -0.0625045 | 3.1382 | -0.0142334 | 0.000438687 | -0.0142334 | 0.00050018 | -4973090 | 3265775 | 
57325 | -202.069 | 105.426 | -0.583031 | 1.11852 | -0.0625044 | 0.000438687 | -0.0625045 | 3.1382 | -0.0142334 | 0.000438687 | -0.0142334 | 0.00050018 | -4979375 | 3265775 | 
57390 | -201.242 | 106.92 | -0.555911 | 2.78998 | -0.056383 | 0.000404524 | -0.056383 | 4.72172 | -0.0139195 | 0.000404524 | -0.0139195 | 0.00190018 | -4979375 | 3265775 | 
57391 | -201.242 | 106.92 | -0.555911 | 2.78998 | -0.056383 | 0.000404524 | -0.056383 | 4.72172 | -0.0139195 | 0.000404524 | -0.0139195 | 0.00190018 | -4987241 | 3265775 | 
57452 | -198.937 | 110.419 | -0.517378 | 11.2795 | -0.0676108 | 0.000503966 | -0.0676108 | 13.07 | -0.0134048 | 0.000503966 | -0.0134048 | 0.0275002 | -4994262 | 3265775 | 
57699 | -199.748 | 112.081 | -0.432136 | 12.0732 | 0.0208707 | -0.000168557 | 0.0208708 | 13.6343 | -0.0125093 | -0.000168557 | -0.0125093 | 0.0275002 | -5014386 | 3265762 | 
57700 | -199.748 | 112.081 | -0.432136 | 12.0732 | 0.0208707 | -0.000168557 | 0.0208708 | 13.6343 | -0.0125093 | -0.000168557 | -0.0125093 | 0.0275002 | -5021559 | 3265742 | 
57763 | -198.513 | 110.608 | -0.383816 | 2.81597 | 0.174307 | -0.000875931 | 0.174307 | 3.40863 | -0.00851757 | -0.000875931 | -0.00851757 | 0.00178254 | -5027346 | 3265742 | 
57824 | -198.032 | 112.231 | -0.358643 | 1.08877 | 0.0903785 | -0.000673524 | 0.0903786 | 2.1099 | -0.00970686 | -0.000673523 | -0.00970686 | 0.00048202 | -5027346 | 3265742 | 
57825 | -198.032 | 112.231 | -0.358643 | 1.08877 | 0.0903785 | -0.000673524 | 0.0903786 | 2.1099 | -0.00970686 | -0.000673523 | -0.00970686 | 0.00048202 | -5032918 | 3265742 | 
57889 | -197.52 | 112.885 | -0.331517 | 1.09311 | 0.105059 | -0.000819808 | 0.105059 | 2.06608 | -0.00951873 | -0.000819808 | -0.00951872 | 0.000482375 | -5032918 | 3265742 | 
57890 | -197.52 | 112.885 | -0.331517 | 1.09311 | 0.105059 | -0.000819808 | 0.105059 | 2.06608 | -0.00951873 | -0.000819808 | -0.00951872 | 0.000482375 | -5039285 | 3265743 | 
57952 | -196.822 | 113.823 | -0.304179 | 1.09798 | 0.118176 | -0.000953824 | 0.118176 | 2.02022 | -0.00931351 | -0.000953823 | -0.00931351 | 0.000482642 | -5044750 | 3265748 | 
58128 | -194.624 | 115.868 | -0.228106 | 3.14832 | 0.300761 | -0.0017143 | 0.300761 | 3.34472 | -0.00719232 | -0.0017143 | -0.00719232 | 0.00178404 | -5044750 | 3265748 | 
58133 | -194.624 | 115.868 | -0.228106 | 3.14832 | 0.300761 | -0.0017143 | 0.300761 | 3.34472 | -0.00719232 | -0.0017143 | -0.00719232 | 0.00178404 | -5060251 | 3265772 | 
58138 | -194.624 | 115.868 | -0.228106 | 3.14832 | 0.300761 | -0.0017143 | 0.300761 | 3.34472 | -0.00719232 | -0.0017143 | -0.00719232 | 0.00178404 | -5061188 | 3265772 | 
58201 | -193.81 | 116.695 | -0.201519 | 3.21695 | 0.319748 | -0.00189222 | 0.319748 | 3.35673 | -0.00696017 | -0.00189222 | -0.00696017 | 0.00177213 | -5061188 | 3265772 | 
58202 | -193.81 | 116.695 | -0.201519 | 3.21695 | 0.319748 | -0.00189222 | 0.319748 | 3.35673 | -0.00696017 | -0.00189222 | -0.00696017 | 0.00177213 | -5067443 | 3265714 | 
58267 | -193.274 | 118.592 | -0.174635 | 1.12911 | 0.182749 | -0.00172021 | 0.182749 | 1.81916 | -0.0083481 | -0.00172021 | -0.0083481 | 0.000484041 | -5072662 | 3265689 | 
58328 | -192.457 | 118.016 | -0.153669 | 1.08494 | 0.324088 | -0.00262088 | 0.324087 | 0.883154 | -0.00286502 | -0.00262088 | -0.00286502 | 0.000226388 | -5072662 | 3265689 | 
58333 | -192.457 | 118.016 | -0.153669 | 1.08494 | 0.324088 | -0.00262088 | 0.324087 | 0.883154 | -0.00286502 | -0.00262088 | -0.00286502 | 0.000226388 | -5077519 | 3265689 | 
58389 | -192.076 | 117.899 | -0.137318 | 2.93582 | 0.933906 | -0.00678945 | 0.933907 | 1.31378 | -0.00331419 | -0.00678945 | -0.00331419 | 0.000351786 | -5077519 | 3265689 | 
58389 | -192.076 | 117.899 | -0.137318 | 2.93582 | 0.933906 | -0.00678945 | 0.933907 | 1.31378 | -0.00331419 | -0.00678945 | -0.00331419 | 0.000351786 | -5082616 | 3265688 | 
58452 | -191.373 | 119.763 | -0.103876 | 1.11582 | 0.290462 | -0.00253549 | 0.290462 | 1.20519 | -0.00491124 | -0.00253549 | -0.00491124 | 0.000385416 | -5086807 | 3265688 | 
58513 | -191.373 | 119.763 | -0.103876 | 1.11582 | 0.290462 | -0.00253549 | 0.290462 | 1.20519 | -0.00491124 | -0.00253549 | -0.00491124 | 0.000385416 | -5086807 | 3265688 | 
58514 | -191.373 | 119.763 | -0.103876 | 1.11582 | 0.290462 | -0.00253549 | 0.290462 | 1.20519 | -0.00491124 | -0.00253549 | -0.00491124 | 0.000385416 | -5090968 | 3265688 | 
58575 | -190.39 | 119.643 | -0.0893822 | 1.10598 | 0.348614 | -0.00285356 | 0.348615 | 0.885631 | -0.00293641 | -0.00285356 | -0.00293641 | 0.000227757 | -5090968 | 3265688 | 
58576 | -190.39 | 119.643 | -0.0893822 | 1.10598 | 0.348614 | -0.00285356 | 0.348615 | 0.885631 | -0.00293641 | -0.00285356 | -0.00293641 | 0.000227757 | -5095145 | 3265688 | 
58638 | -189.9 | 119.746 | -0.0703337 | 3.13243 | 0.840763 | -0.00532457 | 0.840763 | 1.89493 | -0.00369867 | -0.00532457 | -0.00369867 | 0.000935753 | -5099957 | 3265678 | 
58699 | -189.027 | 120.684 | -0.0496081 | 1.12199 | 0.364296 | -0.00301112 | 0.364296 | 0.887535 | -0.00298104 | -0.00301112 | -0.00298104 | 0.000228619 | -5099957 | 3265678 | 
58700 | -189.027 | 120.684 | -0.0496081 | 1.12199 | 0.364296 | -0.00301112 | 0.364296 | 0.887535 | -0.00298104 | -0.00301112 | -0.00298104 | 0.000228619 | -5104149 | 3265678 | 
58765 | -188.264 | 120.156 | -0.0371206 | 3.06669 | 1.04889 | -0.00729156 | 1.04889 | 1.39284 | -0.00368991 | -0.00729156 | -0.00368991 | 0.000353703 | -5108576 | 3265678 | 
58826 | -187.476 | 121.64 | -0.0100366 | 1.13792 | 0.37931 | -0.00316648 | 0.37931 | 0.889536 | -0.00302439 | -0.00316648 | -0.00302439 | 0.000229471 | -5108576 | 3265678 | 
58827 | -187.476 | 121.64 | -0.0100366 | 1.13792 | 0.37931 | -0.00316648 | 0.37931 | 0.889536 | -0.00302439 | -0.00316648 | -0.00302439 | 0.000229471 | -5113190 | 3265678 | 
58889 | -186.564 | 121.956 | 0.010895 | 1.14656 | 0.38774 | -0.00325065 | 0.38774 | 0.891587 | -0.0030517 | -0.00325065 | -0.0030517 | 0.000229913 | -5113190 | 3265678 | 
58890 | -186.564 | 121.956 | 0.010895 | 1.14656 | 0.38774 | -0.00325065 | 0.38774 | 0.891587 | -0.0030517 | -0.00325065 | -0.0030517 | 0.000229913 | -5118842 | 3265678 | 
58952 | -185.683 | 122.516 | 0.0331906 | 1.157 | 0.396317 | -0.00334401 | 0.396317 | 0.892937 | -0.00307661 | -0.00334401 | -0.00307661 | 0.000230394 | -5123820 | 3265676 | 
59126 | -182.917 | 123.056 | 0.104721 | 3.32689 | 1.05549 | -0.00621944 | 1.05549 | 1.90439 | -0.00394461 | -0.00621944 | -0.00394461 | 0.000938281 | -5123820 | 3265676 | 
59127 | -182.917 | 123.056 | 0.104721 | 3.32689 | 1.05549 | -0.00621944 | 1.05549 | 1.90439 | -0.00394461 | -0.00621944 | -0.00394461 | 0.000938281 | -5138633 | 3265682 | 
59140 | -182.917 | 123.056 | 0.104721 | 3.32689 | 1.05549 | -0.00621944 | 1.05549 | 1.90439 | -0.00394461 | -0.00621944 | -0.00394461 | 0.000938281 | -5140458 | 3265686 | 
59200 | -181.805 | 125.079 | 0.136394 | 1.27618 | 0.323139 | -0.00397207 | 0.323139 | 1.51657 | -0.00660242 | -0.00397207 | -0.00660242 | 0.00048641 | -5140458 | 3265686 | 
59201 | -181.805 | 125.079 | 0.136394 | 1.27618 | 0.323139 | -0.00397207 | 0.323139 | 1.51657 | -0.00660242 | -0.00397207 | -0.00660242 | 0.00048641 | -5145959 | 3265686 | 
59267 | -180.767 | 124.805 | 0.160612 | 1.23796 | 0.407423 | -0.00413215 | 0.407423 | 1.08576 | -0.00451738 | -0.00413215 | -0.00451738 | 0.000391131 | -5151427 | 3265686 | 
59326 | -180.074 | 125.863 | 0.187601 | 1.31575 | 0.345966 | -0.00441641 | 0.345966 | 1.48362 | -0.00638067 | -0.00441641 | -0.00638067 | 0.000486662 | -5151427 | 3265686 | 
59328 | -180.074 | 125.863 | 0.187601 | 1.31575 | 0.345966 | -0.00441641 | 0.345966 | 1.48362 | -0.00638067 | -0.00441641 | -0.00638067 | 0.000486662 | -5156887 | 3265686 | 
59388 | -180.825 | 123.549 | 0.203703 | 8.42296 | 1.88178 | -0.00915256 | 1.88178 | 5.95417 | -0.00551048 | -0.00915257 | -0.00551048 | 0.0137449 | -5156887 | 3265686 | 
59388 | -180.825 | 123.549 | 0.203703 | 8.42296 | 1.88178 | -0.00915256 | 1.88178 | 5.95417 | -0.00551048 | -0.00915257 | -0.00551048 | 0.0137449 | -5162398 | 3265686 | 
59455 | -180.311 | 123.965 | 0.237482 | 8.09448 | 2.0373 | -0.00907411 | 2.0373 | 5.44713 | -0.00543196 | -0.0090741 | -0.00543196 | 0.0145241 | -5168948 | 3265686 | 
59512 | -180.311 | 123.965 | 0.237482 | 8.09448 | 2.0373 | -0.00907411 | 2.0373 | 5.44713 | -0.00543196 | -0.0090741 | -0.00543196 | 0.0145241 | -5168948 | 3265686 | 
59513 | -180.311 | 123.965 | 0.237482 | 8.09448 | 2.0373 | -0.00907411 | 2.0373 | 5.44713 | -0.00543196 | -0.0090741 | -0.00543196 | 0.0145241 | -5174626 | 3265686 | 
59578 | -178.561 | 124.884 | 0.282153 | 7.96967 | 2.11862 | -0.00923269 | 2.11862 | 5.32095 | -0.00551244 | -0.00923269 | -0.00551244 | 0.0145244 | -5174626 | 3265686 | 
59579 | -178.561 | 124.884 | 0.282153 | 7.96967 | 2.11862 | -0.00923269 | 2.11862 | 5.32095 | -0.00551244 | -0.00923269 | -0.00551244 | 0.0145244 | -5180315 | 3265686 | 
59640 | -180.671 | 122.984 | 0.322251 | 14.2709 | 5.03855 | -0.0301959 | 5.03855 | 7.95948 | -0.016719 | -0.0301959 | -0.016719 | 0.0308002 | -5186989 | 3265686 | 
59701 | -180.671 | 122.984 | 0.322251 | 14.2709 | 5.03855 | -0.0301959 | 5.03855 | 7.95948 | -0.016719 | -0.0301959 | -0.016719 | 0.0308002 | -5186989 | 3265686 | 
59702 | -180.671 | 122.984 | 0.322251 | 14.2709 | 5.03855 | -0.0301959 | 5.03855 | 7.95948 | -0.016719 | -0.0301959 | -0.016719 | 0.0308002 | -5192691 | 3265686 | 
59764 | -175.19 | 126.389 | 0.343627 | 8.51032 | 2.51551 | -0.0103518 | 2.51551 | 5.47563 | -0.0060569 | -0.0103518 | -0.00605691 | 0.0153961 | -5198364 | 3265686 | 
59826 | -174.593 | 126.012 | 0.359031 | 8.15521 | 2.06585 | -0.00960438 | 2.06585 | 5.72859 | -0.00578069 | -0.00960438 | -0.00578069 | 0.0137459 | -5198364 | 3265686 | 
59827 | -174.593 | 126.012 | 0.359031 | 8.15521 | 2.06585 | -0.00960438 | 2.06585 | 5.72859 | -0.00578069 | -0.00960438 | -0.00578069 | 0.0137459 | -5204010 | 3265688 | 
59888 | -173.417 | 126.008 | 0.386311 | 8.08464 | 2.0883 | -0.00964686 | 2.0883 | 5.68841 | -0.00583537 | -0.00964687 | -0.00583537 | 0.0137461 | -5204010 | 3265688 | 
59889 | -173.417 | 126.008 | 0.386311 | 8.08464 | 2.0883 | -0.00964686 | 2.0883 | 5.68841 | -0.00583537 | -0.00964687 | -0.00583537 | 0.0137461 | -5210652 | 3265691 | 
59953 | -171.606 | 131.816 | 0.411263 | 20.2311 | 0.467573 | -0.00730733 | 0.467573 | 20.1079 | -0.00641263 | -0.00730733 | -0.00641263 | 0.0275002 | -5216153 | 3265695 | 
60135 | -170.606 | 127.685 | 0.499205 | 7.89001 | 2.15289 | -0.00981266 | 2.15289 | 5.60418 | -0.00601671 | -0.00981266 | -0.00601671 | 0.0137467 | -5216153 | 3265695 | 
60135 | -170.606 | 127.685 | 0.499205 | 7.89001 | 2.15289 | -0.00981266 | 2.15289 | 5.60418 | -0.00601671 | -0.00981266 | -0.00601671 | 0.0137467 | -5232258 | 3265695 | 
60201 | -167.672 | 132.601 | 0.513714 | 21.1123 | 0.519996 | -0.00848742 | 0.519996 | 20.7689 | -0.0061398 | -0.00848742 | -0.0061398 | 0.0275002 | -5232258 | 3265695 | 
60202 | -167.672 | 132.601 | 0.513714 | 21.1123 | 0.519996 | -0.00848742 | 0.519996 | 20.7689 | -0.0061398 | -0.00848742 | -0.0061398 | 0.0275002 | -5238361 | 3265696 | 
60264 | -170.73 | 124.434 | 0.559599 | 11.5907 | 4.6391 | -0.0275456 | 4.6391 | 6.85862 | -0.0168746 | -0.0275456 | -0.0168746 | 0.0308002 | -5243794 | 3265698 | 
60335 | -168.887 | 124.211 | 0.58611 | 11.1786 | 4.56577 | -0.0271757 | 4.56577 | 6.63478 | -0.0168338 | -0.0271757 | -0.0168338 | 0.0308002 | -5243794 | 3265698 | 
60347 | -168.887 | 124.211 | 0.58611 | 11.1786 | 4.56577 | -0.0271757 | 4.56577 | 6.63478 | -0.0168338 | -0.0271757 | -0.0168338 | 0.0308002 | -5250140 | 3265699 | 
60388 | -168.887 | 124.211 | 0.58611 | 11.1786 | 4.56577 | -0.0271757 | 4.56577 | 6.63478 | -0.0168338 | -0.0271757 | -0.0168338 | 0.0308002 | -5250140 | 3265699 | 
60390 | -168.887 | 124.211 | 0.58611 | 11.1786 | 4.56577 | -0.0271757 | 4.56577 | 6.63478 | -0.0168338 | -0.0271757 | -0.0168338 | 0.0308002 | -5254651 | 3265699 | 
60576 | -166.315 | 124.308 | 0.661104 | 10.5828 | 4.41249 | -0.0264048 | 4.41249 | 6.42102 | -0.0167436 | -0.0264048 | -0.0167436 | 0.0308002 | -5266566 | 3265703 | 
60577 | -164.898 | 125 | 0.694473 | 11.6661 | 4.3254 | -0.0260881 | 4.3254 | 7.62658 | -0.0166124 | -0.0260881 | -0.0166124 | 0.0275002 | -5272014 | 3265703 | 
60640 | -164.898 | 125 | 0.694473 | 11.6661 | 4.3254 | -0.0260881 | 4.3254 | 7.62658 | -0.0166124 | -0.0260881 | -0.0166124 | 0.0275002 | -5278508 | 3265705 | 
60703 | -163.54 | 124.413 | 0.715353 | 11.4783 | 4.26589 | -0.0257926 | 4.26589 | 7.57831 | -0.0165715 | -0.0257926 | -0.0165715 | 0.0275002 | -5278508 | 3265705 | 
60705 | -163.54 | 124.413 | 0.715353 | 11.4783 | 4.26589 | -0.0257926 | 4.26589 | 7.57831 | -0.0165715 | -0.0257926 | -0.0165715 | 0.0275002 | -5284184 | 3265705 | 
60765 | -163.183 | 123.438 | 0.739107 | 9.98367 | 4.23333 | -0.0255273 | 4.23333 | 6.23416 | -0.0166159 | -0.0255273 | -0.0166159 | 0.0308002 | -5289927 | 3265705 | 
60888 | -160.904 | 122.952 | 0.794009 | 9.55341 | 4.09444 | -0.0249276 | 4.09444 | 6.05359 | -0.0164574 | -0.0249276 | -0.0164574 | 0.0308002 | -5295587 | 3265705 | 
60889 | -160.904 | 122.952 | 0.794009 | 9.55341 | 4.09444 | -0.0249276 | 4.09444 | 6.05359 | -0.0164574 | -0.0249276 | -0.0164574 | 0.0308002 | -5302352 | 3265706 | 
60954 | -159.664 | 122.411 | 0.821584 | 9.33173 | 4.02113 | -0.0246043 | 4.02113 | 5.96474 | -0.0163751 | -0.0246043 | -0.0163751 | 0.0308002 | -5308272 | 3265717 | 
61202 | -155.165 | 121.677 | 0.929714 | 8.65125 | 3.72607 | -0.0235109 | 3.72607 | 5.64961 | -0.0158791 | -0.0235109 | -0.0158791 | 0.0308002 | -5326387 | 3265724 | 
61203 | -155.165 | 121.677 | 0.929714 | 8.65125 | 3.72607 | -0.0235109 | 3.72607 | 5.64961 | -0.0158791 | -0.0235109 | -0.0158791 | 0.0308002 | -5332236 | 3265727 | 
62133 | -140.461 | 113.068 | 1.34945 | 7.24862 | 2.59234 | -0.0198391 | 2.59234 | 5.02966 | -0.0130919 | -0.0198391 | -0.0130919 | 0.0308002 | -5410993 | 3265736 | 
62145 | -140.461 | 113.068 | 1.34945 | 7.24862 | 2.59234 | -0.0198391 | 2.59234 | 5.02966 | -0.0130919 | -0.0198391 | -0.0130919 | 0.0308002 | -5428899 | 3265736 | 
62148 | -140.461 | 113.068 | 1.34945 | 7.24862 | 2.59234 | -0.0198391 | 2.59234 | 5.02966 | -0.0130919 | -0.0198391 | -0.0130919 | 0.0308002 | -5429899 | 3265736 | 
62202 | -140.461 | 113.068 | 1.34945 | 7.24862 | 2.59234 | -0.0198391 | 2.59234 | 5.02966 | -0.0130919 | -0.0198391 | -0.0130919 | 0.0308002 | -5429899 | 3265736 | 
62203 | -140.461 | 113.068 | 1.34945 | 7.24862 | 2.59234 | -0.0198391 | 2.59234 | 5.02966 | -0.0130919 | -0.0198391 | -0.0130919 | 0.0308002 | -5435905 | 3265736 | 
62264 | -138.938 | 111.602 | 1.37839 | 7.16159 | 2.49739 | -0.0195556 | 2.49739 | 4.97742 | -0.0127951 | -0.0195556 | -0.0127951 | 0.0308002 | -5441915 | 3265737 | 
62328 | -138.042 | 110.709 | 1.43641 | 7.15495 | 2.373 | -0.0192594 | 2.373 | 4.97251 | -0.0123447 | -0.0192594 | -0.0123447 | 0.0308002 | -5441915 | 3265737 | 
62330 | -138.042 | 110.709 | 1.43641 | 7.15495 | 2.373 | -0.0192594 | 2.373 | 4.97251 | -0.0123447 | -0.0192594 | -0.0123447 | 0.0308002 | -5447761 | 3265737 | 
62388 | -138.042 | 110.709 | 1.43641 | 7.15495 | 2.373 | -0.0192594 | 2.373 | 4.97251 | -0.0123447 | -0.0192594 | -0.0123447 | 0.0308002 | -5447761 | 3265737 | 
62390 | -138.042 | 110.709 | 1.43641 | 7.15495 | 2.373 | -0.0192594 | 2.373 | 4.97251 | -0.0123447 | -0.0192594 | -0.0123447 | 0.0308002 | -5453668 | 3265737 | 
62514 | -135.177 | 110.234 | 1.48691 | 8.49029 | 2.22755 | -0.0190367 | 2.22755 | 6.24378 | -0.0117235 | -0.0190367 | -0.0117235 | 0.0275002 | -5460607 | 3265737 | 
62515 | -135.177 | 110.234 | 1.48691 | 8.49029 | 2.22755 | -0.0190367 | 2.22755 | 6.24378 | -0.0117235 | -0.0190367 | -0.0117235 | 0.0275002 | -5466600 | 3265737 | 
62826 | -132.924 | 103.423 | 1.63734 | 7.41557 | 1.87688 | -0.0180752 | 1.87688 | 5.23361 | -0.0104032 | -0.0180752 | -0.0104032 | 0.0308002 | -5492874 | 3265737 | 
62827 | -132.924 | 103.423 | 1.63734 | 7.41557 | 1.87688 | -0.0180752 | 1.87688 | 5.23361 | -0.0104032 | -0.0180752 | -0.0104032 | 0.0308002 | -5499118 | 3265737 | 
62888 | -132.687 | 102.435 | 1.67102 | 7.51351 | 1.81013 | -0.0179445 | 1.81013 | 5.31775 | -0.0101062 | -0.0179445 | -0.0101062 | 0.0308002 | -5499118 | 3265737 | 
62889 | -132.687 | 102.435 | 1.67102 | 7.51351 | 1.81013 | -0.0179445 | 1.81013 | 5.31775 | -0.0101062 | -0.0179445 | -0.0101062 | 0.0308002 | -5506518 | 3265737 | 
62952 | -132.658 | 98.2428 | 1.69575 | 7.6763 | 1.72305 | -0.0175088 | 1.72305 | 5.58551 | -0.00985939 | -0.0175088 | -0.00985939 | 0.0308002 | -5512801 | 3265737 | 
63453 | -129.073 | 90.2715 | 1.94598 | 8.95832 | 1.21172 | -0.0170014 | 1.21172 | 6.58093 | -0.00714002 | -0.0170014 | -0.00714002 | 0.0308002 | -5568477 | 3265737 | 
63887 | -126.49 | 81.3978 | 2.14331 | 10.646 | 0.803548 | -0.0169728 | 0.803548 | 7.99404 | -0.00474234 | -0.0169728 | -0.00474234 | 0.0308002 | -5611670 | 3265738 | 
63888 | -126.49 | 81.3978 | 2.14331 | 10.646 | 0.803548 | -0.0169728 | 0.803548 | 7.99404 | -0.00474234 | -0.0169728 | -0.00474234 | 0.0308002 | -5618720 | 3265738 | 
64265 | -126.601 | 75.7095 | 2.29281 | 12.7718 | 0.535315 | -0.0173049 | 0.535315 | 9.87755 | -0.00309815 | -0.0173049 | -0.00309815 | 0.0275002 | -5661773 | 3265763 | 
64326 | -130.466 | 73.1523 | 2.34802 | 13.0666 | 0.469869 | -0.017205 | 0.469869 | 10.1856 | -0.00273498 | -0.017205 | -0.00273498 | 0.0275002 | -5661773 | 3265763 | 
64327 | -130.466 | 73.1523 | 2.34802 | 13.0666 | 0.469869 | -0.017205 | 0.469869 | 10.1856 | -0.00273498 | -0.017205 | -0.00273498 | 0.0275002 | -5668485 | 3265826 | 
64389 | -129.637 | 70.4304 | 2.40321 | 13.8194 | 0.35007 | -0.0174523 | 0.35007 | 10.8185 | -0.0020084 | -0.0174523 | -0.0020084 | 0.0308002 | -5668485 | 3265826 | 
64390 | -129.637 | 70.4304 | 2.40321 | 13.8194 | 0.35007 | -0.0174523 | 0.35007 | 10.8185 | -0.0020084 | -0.0174523 | -0.0020084 | 0.0308002 | -5676494 | 3265842 | 
64452 | -132.253 | 68.766 | 2.44255 | 14.3127 | 0.300691 | -0.0174365 | 0.300691 | 11.3068 | -0.00172645 | -0.0174365 | -0.00172645 | 0.0308002 | -5683589 | 3265900 | 
64702 | -129.871 | 66.4794 | 2.52144 | 14.9889 | 0.13683 | -0.018113 | 0.13683 | 11.7189 | -0.000755493 | -0.018113 | -0.000755493 | 0.0275002 | -5706006 | 3265906 | 
64703 | -129.871 | 66.4794 | 2.52144 | 14.9889 | 0.13683 | -0.018113 | 0.13683 | 11.7189 | -0.000755493 | -0.018113 | -0.000755493 | 0.0275002 | -5712657 | 3265906 | 
64891 | -133.24 | 65.9331 | 2.63429 | 15.8043 | 0.00988463 | -0.0188001 | 0.00988468 | 12.2755 | -5.12837e-005 | -0.0188001 | -5.12837e-005 | 0.0275002 | -5725356 | 3265906 | 
64891 | -133.24 | 65.9331 | 2.63429 | 15.8043 | 0.00988463 | -0.0188001 | 0.00988468 | 12.2755 | -5.12837e-005 | -0.0188001 | -5.12837e-005 | 0.0275002 | -5731903 | 3265906 | 
65127 | -134.755 | 61.215 | 2.75547 | 7.36159 | -0.21886 | -0.0196412 | -0.21886 | 3.52258 | 0.00111788 | -0.0196412 | 0.00111788 | 0.0019002 | -5739538 | 3265906 | 
65128 | -134.755 | 61.215 | 2.75547 | 7.36159 | -0.21886 | -0.0196412 | -0.21886 | 3.52258 | 0.00111788 | -0.0196412 | 0.00111788 | 0.0019002 | -5757141 | 3265906 | 
65139 | -134.755 | 61.215 | 2.75547 | 7.36159 | -0.21886 | -0.0196412 | -0.21886 | 3.52258 | 0.00111788 | -0.0196412 | 0.00111788 | 0.0019002 | -5759110 | 3265889 | 
65204 | -135.683 | 60.6984 | 2.7879 | 5.09603 | -0.263713 | -0.0198755 | -0.263713 | 1.1698 | 0.00133083 | -0.0198755 | 0.00133083 | 0.000500202 | -5759110 | 3265889 | 
65205 | -135.683 | 60.6984 | 2.7879 | 5.09603 | -0.263713 | -0.0198755 | -0.263713 | 1.1698 | 0.00133083 | -0.0198755 | 0.00133083 | 0.000500202 | -5764944 | 3265828 | 
65263 | -135.881 | 59.5881 | 2.81271 | 7.66569 | -0.315535 | -0.0200839 | -0.315536 | 3.66344 | 0.00157556 | -0.0200839 | 0.00157556 | 0.0019002 | -5770415 | 3265764 | 
65327 | -137.11 | 59.4155 | 2.8441 | 5.27312 | -0.350708 | -0.0203043 | -0.350708 | 1.18723 | 0.00173204 | -0.0203043 | 0.00173204 | 0.000500202 | -5770415 | 3265764 | 
65328 | -137.11 | 59.4155 | 2.8441 | 5.27312 | -0.350708 | -0.0203043 | -0.350708 | 1.18723 | 0.00173204 | -0.0203043 | 0.00173204 | 0.000500202 | -5775643 | 3265759 | 
65389 | -136.839 | 58.6867 | 2.86581 | 4.02893 | -0.216649 | -0.0152355 | -0.216649 | 1.11102 | 0.00119489 | -0.0152355 | 0.00119489 | 0.000473656 | -5775643 | 3265759 | 
65390 | -136.839 | 58.6867 | 2.86581 | 4.02893 | -0.216649 | -0.0152355 | -0.216649 | 1.11102 | 0.00119489 | -0.0152355 | 0.00119489 | 0.000473656 | -5781596 | 3265759 | 
65451 | -136.839 | 58.6867 | 2.86581 | 4.02893 | -0.216649 | -0.0152355 | -0.216649 | 1.11102 | 0.00119489 | -0.0152355 | 0.00119489 | 0.000473656 | -5786468 | 3265759 | 
65512 | -137.394 | 57.9347 | 2.89014 | 4.04843 | -0.240299 | -0.0152124 | -0.240299 | 1.11656 | 0.00130994 | -0.0152124 | 0.00130994 | 0.000472919 | -5786468 | 3265759 | 
65513 | -137.394 | 57.9347 | 2.89014 | 4.04843 | -0.240299 | -0.0152124 | -0.240299 | 1.11656 | 0.00130994 | -0.0152124 | 0.00130994 | 0.000472919 | -5791074 | 3265736 | 
65574 | -139.03 | 57.149 | 2.91716 | 5.51792 | -0.476475 | -0.0208809 | -0.476475 | 1.21732 | 0.00228773 | -0.0208809 | 0.00228773 | 0.000500202 | -5791074 | 3265736 | 
